판매처,카테고리 대,카테고리 중,카테고리 소,상품명,상품가격,상품번호,제조사/수입자,제조국
SSG.COM,여성브랜드패션,원피스,롱원피스,플라워 깅엄 체크 원피스  (T214MOP236W),"269,100원",1000061941508,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[SATIN] [온라인단독] [나나 착용]플라워 패턴 롱 원피스 O211T692-60,"99,840원",1000065694486,㈜와이에스콜렉션/㈜와이에스콜렉션,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,[난닝구] 고네프 박시나염원피스,"13,500원",1000064807779,엔라인협력사/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,롱원피스,[FOCUS]레이스배색벨트핏니트원피스_FS9B7OP0031,"14,074원",1000060650619,(주)스타코퍼레이션/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,벌룬 셔링 원피스 (MOBAOP11M2),"118,150원",1000062116957,㈜퍼스트에프엔씨/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,시슬리 허리밴딩 언바란스 원피스 SAOPC4131 GR,"206,842원",1000069980253,(주)프리움/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,21SS 레이스 조직 폴로 원피스 EF1841-51G FYQ,"295,947원",1000062485427,동일드방레/동일드방레,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,배색원피스 여름 롱원피스,"13,642원",1000068298906,선앤심인터내셔널㈜/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,DB_ 보브 스퀘어넥 페미닌원피스 (7151237508),"154,656원",1000069048905,주식회사 와이엠인터내셔널 (W몰)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,스트링 민소매 주름 원피스 PPOPM120033,"67,150원",1000050224271,플리츠미/플리츠미,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[닥스레이디스][20SS]WKDR0B007T3  블루 스트랩배색 반팔원피스 ,"235,664원",1000069211591,닥스레이디스/판매자 문의,상세설명참조
SSG.COM,여성브랜드패션,원피스,면/저지원피스,NASA 가슴레터링 반팔 롱 원피스-SG2TSF058,"38,468원",1000065805299,(주)모다이노칩 천안아산점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스, 펀칭 레이스 원피스 SAOP02841 BK_P082018714,"87,936원",1000049991984,시슬리/판매자 문의,상세설명참조
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,콘트라스트 루즈핏 원피스,"83,204원",1000044249060,도현어패럴/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[로엠] WY 진주장식벨티드원피스 - RMOW924R12_25,"19,104원",1000065913473,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,듀엘 플라워 플리츠 원피스 (D193MSE016),"163,180원",1000066058827,(주)대현/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,후드/벨티드 원피스,[르피타] 마테잎후드원피스  (L212UOP608),"57,236원",1000070651397,렙쇼메이/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[벨트set]엣지숄더절개라인플레어원피스,"90,154원",1000052927453,(주)와이티드림/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,코튼 블렌디드 카라 언발란스 원피스  SAOAG2594 _P301824986,"58,810원",1000063537147,씨/판매자 문의,상세설명참조
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,톤온톤 트위드 버튼 원피스 (SAKO45931/베이지),"99,725원",1000062185003,㈜정현통상/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,민소매 원피스,SS21 Sleeveless flare dress black,"148,770원",1000042828452,HAVE LESS/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,롱원피스,[엄마옷 로즈맘] 세련차이나인견원피스(풍기인견원단),"36,692원",1000066451271,주식회사 로즈맘/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,민소매 원피스,[라코스테] 스트레치 코튼 미니 피케 폴로 원피스 EF8470,"108,900원",1000049422786,라코스테/LACOSTE/해외직구,페루
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,셔츠카라벨트원피스(LGOPKD9500),"101,150원",1000043113818,(주)테난/(주)태진케이에스,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,빅사이즈] 사선 라인 박시 원피스,"19,488원",1000044473648,샤랄라/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,쉬즈미스 NC06 티어드플릴시폰원피스 SWWOPK22030 (5781192),"75,840원",1000050809247,(주)셀러허브/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,여성 플라워 프린트 러플 슬립 원피스 ZOOPK723_RE,"16,781원",1000068551611,(주)위비스/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,변형도트 프릴 쉬폰 원피스 Y212O617-25,"57,280원",1000064812633,㈜와이에스콜렉션/YS COLLECTION,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[로엠] WY 격식용 플레어 원피스 - RMOW912R11_25_N9B4,"19,104원",1000063238521,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,DB_ 지-컷 더블 버튼 플리츠 스커트 원피스 (7251237700),"152,640원",1000065014361,주식회사 와이엠인터내셔널 (W몰)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,면/저지원피스,[로엠] WY 린넨 스트라이프 셔츠형 원피스 - RMOW926R11_59,"15,264원",1000065913520,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,라이닝 포인트 카라 니트 원피스(OP-4557),"14,471원",1000034289580,㈜바이와이제이/(주)바이와이제이,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,반오픈 슬림 롱 원피스 (T214MOP283W),"195,030원",1000065148978,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,★네이처 유채 착용★ 턱 포인트 셔츠 원피스 JC10337101140,"239,000원",1000050988009,신세계인터내셔날/신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,쉬즈미스 프린트 시폰 원피스 SWWOPK22030,"57,456원",1000064476105,(주)모다이노칩 양산점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,(LYNN/L448)카라넥원피스(LWOPJH0100),"528,000원",1000065510043,(주)테난/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,프린팅 플리츠 원피스 NW1MO415,"287,200원",1000069518529,(주)보끄레머천다이징/(주)보끄레머천다이징,중국
SSG.COM,여성브랜드패션,원피스,모직원피스,T204MOP236(코쿤 실루엣 볼륨소매 데님 원피스),"110,132원",1000069350361,(주)모다이노칩 대구점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,모직원피스,데님 롱셔츠 원피스,"21,024원",1000065451626,드레스허그/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[콜라보토리/BDAMA4030M] 마린 원피스,"144,180원",1000068669790,주)앤디앤뎁/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[LYNN/L450]카라넥 더블버튼포인트 원피스(LGOPKH9500),"83,690원",1000050120913,(주)테난/(주)재아,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,자수카라포인트 벨트 원피스(LGOPKD9700),"113,270원",1000042068929,(주)테난/(주)재아,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[SATIN] 쥬얼 버튼 진주 메쉬 원피스 S212B675-11,"263,904원",1000066928817,(주)와이에스콜렉션/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,프릴장식 랩 원피스 PM2WO562,"78,027원",1000067168786,(주)아이올리 /상세설명참조,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[SATIN] [온라인단독] 플라워 패턴 프릴 롱 원피스 O211T669-25,"55,080원",1000065694783,㈜와이에스콜렉션/㈜와이에스콜렉션,중국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,[Resort] 셔츠원피스 (2colors) TMOWA26A01,"44,550원",1000069039564,(주)이랜드월드/(주)이랜드월드,베트남
SSG.COM,여성브랜드패션,원피스,롱원피스,브이넥 버튼 베이직 원피스 DWSRI6A02_G,"6,624원",1000048738180,(주)한성글로벌/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,★김나영 픽!★ 10;gude_리넨 볼륨 원피스 TMT1357001056,"199,000원",1000064918761,신세계인터내셔날/신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,벨티드 린넨 원피스 NW1MO441,"239,200원",1000069516990,(주)보끄레머천다이징/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,네이비 리넨 스트라이프 원피스 BF1371U01R,"341,100원",1000065402404,삼성물산 패션부문/주식회사중원코퍼레이션,중국
SSG.COM,여성브랜드패션,원피스,니트원피스,니트배색 롱 원피스  Z0B5D100,"114,624원",1000069335474,NC 강서점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,절개 포인트 배색 저지 원피스 (JVOP326P),"68,628원",1000069299012,(주)티비에이치글로벌/(주)티비에이치글로벌,중국
SSG.COM,여성브랜드패션,원피스,모직원피스,뷰이 청 스트링 원피스,"24,528원",1000049171813,앤제이/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,스모킹 웨이스트 원피스 (T214MOP263W),"159,310원",1000066202748,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[로엠] WY 솔리드 핏 플레어 원피스 - RMOW926RQ1_25,"17,184원",1000065913381,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,면/저지원피스,[JAJU/자주] 올데이 코튼 반팔 원피스_BLACK,"25,900원",1000059746847,(주)신세계인터내셔날/(주)신세계인터내셔날,베트남
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,캐주얼 솔리드 카라 니트 원피스(OP-5523),"46,214원",1000065348081,㈜바이와이제이/㈜바이와이제이,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,어깨 자수 포인트 H라인 코튼 원피스 Y212O604-25,"59,600원",1000064867359,㈜와이에스콜렉션/㈜와이에스콜렉션,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,쉬즈미스 벨티드 심플 원피스 SWWOPK31050,"113,050원",1000064516239,(주)엔터식스패션쇼핑몰/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,쉬즈미스 사이드 슬릿 벨티드 원피스 SWWOPK21410,"64,752원",1000064006631,(주)모다이노칩 양산점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,트랜디 원피스 (J212XSE006),"254,150원",1000066217309,(주)대현/라타크,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,단추포인트 카라넥 원피스(LGOPKA9800),"63,948원",1000038713221,(주)테난/(주)태진 케이에스,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,GGPX V넥펄샤원피스 GKB6OP745F,"50,410원",1000049176058,(주)엔터식스패션쇼핑몰/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,T22B1TDR040WT2 린넨 마드라스체크 셔츠 원피스,"235,705원",1000064104800,TOMMY HILFIGER/(주)한섬,모리셔스
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,"CK4 E0 OP42 (치코,치치 원피스)","152,150원",1000042660795,(주) 바바패션/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[시흥점] [시흥점]세루티 21SS 원피스(실크스카프추가),"71,100원",1000062830583,우인어패럴/우인어패럴,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,앰버 뷔스티에 티어드 원피스 (JVOP426R),"90,592원",1000067229473,(주)티비에이치글로벌/(주)티비에이치글로벌,중국
SSG.COM,여성브랜드패션,원피스,미니원피스,보더믹스 티어드 미니 원피스 (T214MOP293W),"118,010원",1000065610602,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,투피스 스타일 넥 리본 플레어 원피스 (SXOAB2502)_U2L5,"26,996원",1000059658862,(주) 신원/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,블럭 롱원피스(DL4WOP05),"26,880원",1000064490331,(주)패션랜드/(주)패션랜드,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,라코스테 여성 슬림핏 피케 원피스 EF8470 Salvia,"138,039원",1000069338622,Lacoste/라코스테수입자,해외
SSG.COM,여성브랜드패션,원피스,롱원피스,DB_ 써스데이아일랜드 빈티지 페이즐리 원피스 (T214MOP262W),"174,048원",1000070107230,주식회사 와이엠인터내셔널 (W몰)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,민소매 원피스,30% ▼ 브런치 앤 백 드레스 - STNB,"129,000원",1000062548648,lululemon/lululemon,캄보디아
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[타미힐피거]여성 반팔 원피스_TM943AC-2WS,"38,710원",1000065199151,주식회사 케이제이어패럴/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,레이스 패턴 니트 원피스S(OP-4654),"24,118원",1000035107724,㈜바이와이제이/나인,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[여주점] 러플소매 벨티드원피스(A202PWO504),"53,000원",1000067469496,YWINC/상품상세설명 참조,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,[데이즈] 그래픽원피스롱 2,"19,900원",1000068699012,(주)팬코/(주)신세계인터내셔날,베트남
SSG.COM,여성브랜드패션,원피스,민소매 원피스,솔리드 끈 주름원피스 (MOBBOP08S4),"100,300원",1000064566559,㈜퍼스트에프엔씨/㈜퍼스트에프엔씨,중국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,버튼업 카라원피스 (AM2WO47B),"55,174원",1000064980279,(주)LAP/(주)LAP,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,H라인 7부 원피스 EPOPM021002,"52,400원",1000061841218,플리츠미/플리츠미,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,플라잉 쉬폰 원피스_P061112467,"28,426원",1000042884000,키첼/판매자 문의,상세설명참조
SSG.COM,여성브랜드패션,원피스,미니원피스,[잇미샤]투웨이 주얼버튼 원피스(ITL5WOP780),"263,200원",1000065696657,(주)시선인터내셔널/(주)시선인터내셔널,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[홈쇼핑방송/르오트(LeOT)] 메리썸머 린넨블렌디드 맥시 원피스-사이즈 55~88다양,"7,047원",1000049398217,패션지오(주)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,면/저지원피스,코튼 블렌디드 카라 언발란스 원피스 (SAOAG2594),"71,002원",1000063735605,(주) 신원/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,미니원피스,쥬시쥬디 세일러카라 셔링원피스_ JVOP326O,"100,128원",1000065979971,(주)엔터식스패션쇼핑몰/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,니트원피스,언밸런스 사선 원피스 (M212MOP5A3),"40,670원",1000066591153,(주)렙쇼메이/(주)렙쇼메이,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,카라 배색 코튼 블랜딩 체크 원피스 (TAOAE2556),"92,861원",1000063834743,(주) 신원/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,면/저지원피스,ECOLE 퓨어 콩 스트링 원피스_F06WOB082Z,"17,424원",1000065788319,에프엠씨패션코리아(주)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,스테이 여성 무지 플레어 롱 원피스,"22,877원",1000066495280,바비수아/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,여자 봄 여름 하객룩 리본 스트랩 플리츠 쉬폰 원피스,"38,180원",1000064711331,세븐제이스/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,브이 네크라인 쉬폰 원피스,"23,674원",1000068308607,패션시그널/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,숲 프린트 랩 원피스(SX5OP80),"59,250원",1000064935191,(주)동광인터내셔날/(주)동광인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,튜닉형/튜브형 원피스,레이스 배색 반팔 원피스 7110137301199,"359,000원",1000048476356,신세계인터내셔날/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,올오버 도트 프린팅 롱 원피스 7210237011146,"299,000원",1000049827575,신세계인터내셔날/신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,플라워 쉬폰 롱 원피스 ENOW11391N,"84,584원",1000064467092,㈜이앤씨 월드/㈜이앤씨 월드,베트남
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,(LYNN/L448)점프수트(LWOPJG0700),"498,000원",1000065579536,(주)테난/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,쉬즈미스 골드라벨 버튼드 벨트 원피스  SWWOPK23010,"56,544원",1000065446901,(주)모다이노칩 양산점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,민소매 원피스,듀론 플리츠 뷔스티에 롱원피스,"15,792원",1000047802048,(주)엠앤리치/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,브이넥 소매 핀턱 원피스 (MOBBOP15M4),"40,000원",1000066457063,㈜퍼스트에프엔씨/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[케네스레이디] (E598) 플레어 슬리브 플리츠 원피스 (EWOPKH0900),"85,956원",1000068011002,(주)라인바이린/(주)라인바이린,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,DB_ 레코브 오로라원피스 (LU31A5OP527X),"50,362원",1000065815500,주식회사 와이엠인터내셔널 (W몰)/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,[애슬릿]국내 생산 면 100% 퍼시픽 레터링 홈웨어 나시 롱 원피스,"21,418원",1000067644825,쥬아나윤/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,쉬폰 플리츠 랩스타일 원피스,"172,224원",1000065476762,NC 강서점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,[made by LAP] 린넨코튼 카라 원피스( AM2WO460),"55,174원",1000065470962,(주)LAP/(주)LAP,중국
SSG.COM,여성브랜드패션,원피스,후드/벨티드 원피스,21SS 셔링 디테일 반팔 셔츠 원피스 EF5926-51G E8M,"269,757원",1000065855270,동일드방레/동일드방레,태국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,(예쎄) 민소매 층층이 쉬폰원피스(YS07OP01M),"37,479원",1000060195565,(주)진성리테일/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,카라디자인 원피스 S202M641-51,"107,741원",1000047806047,(주)와이에스콜렉션/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[라인어디션](N753) 피크드 카라 더블버튼 원피스 (NGOPKH9800),"82,251원",1000064841028,(주)린컴퍼니/(주)린 컴퍼니,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,모나코 투포켓 원피스 (FF0H7OP0043),"33,197원",1000053019355,(주)모다이노칩 전주김제점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,민소매 원피스,[로엠] WY 프릴 뷔스티에 원피스 - RMOW925RS7_25,"13,344원",1000065913501,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[로엠] WY 오프숄더 원피스 - RMOW926RQ3_39,"19,104원",1000065913380,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,에스닉 펀칭 브이넥 화이트 롱 원피스,"28,973원",1000068303432,패션시그널/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,러플 포인트 플로럴 원피스(OP-4595),"25,602원",1000034895867,㈜바이와이제이/(주)바이와이제이,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,[난닝구]도톨 점프수트,"20,500원",1000028573057,(주)엔라인협력사/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,메이플 셔링 시스루 슬리브 원피스 7210337011199,"249,000원",1000054045367,신세계인터내셔날/신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,반팔롱원피스 옆트임,"9,322원",1000052315262,주식회사 민트위니/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[반에이크] 레이스 반넥 원피스_VA92OPQ316Z_M1Z5,"13,594원",1000060379263,주식회사 세정글로벌/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,트위드 원피스(LGOPKA9600),"79,230원",1000039320024,(주)테난/(주)태진 케이에스,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[Thursday Island] 여성 스모킹 네크 체크 미니 원피스(T194MOP231W),"71,108원",1000065153254,주식회사 위즈원/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[아떼바네사브루노 우먼][21SS]VLDR1B241IV  아이보리 셔링장식 린넨혼방 셔츠형 원피스 ,"459,990원",1000067768751,아떼바네사브루노 우먼/판매자 문의,상세설명참조
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,3층올리비아로렌 NC06 체크플레어 원피스 VVCOAWM4142 (6871658),"74,592원",1000065908981,(주)셀러허브/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[Thursday Island] 여성 보더포인트 비치 드레스(T194MOP238W),"73,008원",1000065153237,주식회사 위즈원/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,롱원피스,랩오버 플라워 프린트 원피스(TWWOPK60070),"49,950원",1000048920745,(주)인동에프엔/베트남,베트남
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,프릴카라넥 벨티드 플리츠원피스 (Z204MSE026),"143,100원",1000062679844,(주)대현/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,플라워 프린트 프릴 원피스 7250337002199,"159,000원",1000048887622,신세계인터내셔날/신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[케네스레이디] (E565) 퍼프 슬리브 스퀘어넥 랩 원피스 (EWOPKH1800),"58,539원",1000068059123,(주)라인바이린/(주)라인바이린,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,[루즈핏] 린넨 라운드 배색 롱 원피스,"22,906원",1000049157090,샤랄라/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,셔츠형 패턴 원피스 (T214MOP286W),"182,870원",1000065321704,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,[코데즈컴바인 여성] 코튼 반소매 오버 롱 원피스 CGB-OP639W5,"40,670원",1000069209604,(주)코데즈컴바인/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,JL5A0OP38(벨티드 코튼 블렌드 레이스 원피스),"613,980원",1000070236586,(주)바바패션/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,롱원피스,예쁘고편한롱원피스M21206053,"53,100원",1000070524751,주)에스엔지인피니티/주)에스엔지인피니티,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[매긴나잇브릿지]로라 드레스_MKM1OP3030,"86,650원",1000066644970,(주)스타코퍼레이션/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,[로엠] WY 꽃잎소매 벨티드 원피스 - RMOW92601A_30,"15,264원",1000065913392,(주)인터파크/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[리스트] 플랫 카라 벨티드 코튼 원피스_TWWOPK62010,"94,090원",1000044253102,(주)인동에프엔/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[지컷20S/S] 플랜트 원피스 (7210237705),"194,220원",1000043579013,주식회사 다온에이치엠/(주)신세계인터내셔날,중국
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,캐리스 노트 01 쉬폰7부 원피스 cn9mop006 (2264938),"76,416원",1000044404800,(주)셀러허브/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,린넨 허리 스트링 셔츠형 원피스 베이지/LJ5OP556,"33,072원",1000045761206,(주)모다이노칩 부평점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,[라인어디션][N602]리벤느 더블버튼 원피스(NWOPJG0400),"52,611원",1000062285337,(주)린컴퍼니/(주)린컴퍼니,중국
SSG.COM,여성브랜드패션,원피스,롱원피스,셔츠카라 밑단 언발 플리츠 원피스 CY38OP080,"60,941원",1000051387440,(주)모다이노칩 대구점/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,미니원피스,미니 원피스 블라우스 (T214MOP269W),"127,730원",1000064190877,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,레이스원피스(LGOPJG9600),"49,290원",1000034490178,(주)테난/(주)태진케이에스,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,소매 볼륨 케이블 니트 원피스(OP-5505),"54,047원",1000065561866,(주)바이와이제이/(주)바이와이제이,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,벌룬 슬리브 드레스 블랙/퍼플 플로럴,"18,900원",1000053054861,H&M/H&M Co.Ltd,인도네시아
SSG.COM,여성브랜드패션,원피스,롱원피스,밑단 변형 V넥 프린트 원피스 (T214MOP294W),"215,100원",1000070238879,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,린넨 기모노 슬리브 튜닉 원피스 06623968711,"179,000원",1000065646313,Massimo Dutti/마시모두띠코리아 유한회사,포르투갈
SSG.COM,여성브랜드패션,원피스,쉬폰/폴리원피스,밑단 배색 포인트 원피스 ENOW93741B,"74,244원",1000065429766,㈜이앤씨 월드/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,롱원피스,데일리 볼륨 소매 원피스 NW1XO451,"191,200원",1000065332417,(주)보끄레머천다이징/중국,중국
SSG.COM,여성브랜드패션,원피스,셔츠형 원피스,데님 미디 원피스 (T214MOP287W),"222,920원",1000063264024,(주)지엔코/(주)지엔코,중국
SSG.COM,여성브랜드패션,원피스,면/저지원피스,모티브 투 포켓 플레어 원피스 7210337081103,"279,000원",1000059153207,신세계인터내셔날/해당사항 없음,한국
SSG.COM,여성브랜드패션,원피스,니트원피스,KARRA 샤샤배색라인니트원피스_KB0MOP122C,"33,437원",1000049165306,주식회사 비엔비인터내셔널/해당사항 없음,기타
SSG.COM,여성브랜드패션,원피스,기본형/정장 원피스,샤 스커트 패치 저지 원피스 (JVOP322C),"73,948원",1000069298369,(주)티비에이치글로벌/(주)티비에이치글로벌,중국
SSG.COM,여성브랜드패션,원피스,니트원피스,[로엠] WY 두근두근 벨티드 원피스 - RMOM923YQ1_19,"11,424원",1000065913545,(주)인터파크/해당사항 없음,기타
